shipment_id,ship_date,origin,destination,distance_km,vehicle_type,transport_mode,carrier,vendor_rating,weather,season,is_weekend,is_peak_season,weight_kg,cargo_type,is_fragile,delay_days,risk_score,month
SHP01266,2023-06-10,Pune,Kolkata,1776,Truck,Road,Delhivery,3,Fog,Summer,1,0,297.1,Furniture,0,6.68,68,2023-06
SHP01267,2024-08-23,Kolkata,Mumbai,491,Bike,Road,Delhivery,4,Storm,Summer,0,0,64.7,Electronics,1,5.47,66,2024-08
SHP01268,2024-03-20,Delhi,Pune,2313,Train,Rail,FedEx,3,Rain,Spring,0,0,323.3,Apparel,0,6.72,67,2024-03
SHP01269,2023-02-27,Delhi,Hyderabad,779,Bike,Road,FedEx,5,Clear,Winter,0,1,361.5,Medical,1,2.7,28,2023-02
SHP01270,2024-01-04,Chennai,Delhi,328,Van,Road,Ecom Express,2,Clear,Winter,0,1,486.2,Furniture,0,3.54,44,2024-01
SHP01271,2024-03-02,Delhi,Hyderabad,382,Train,Rail,DTDC,3,Clear,Spring,1,0,321.1,Apparel,0,2.92,33,2024-03
SHP01272,2023-02-27,Chennai,Mumbai,416,Van,Road,Blue Dart,4,Rain,Winter,0,1,322.6,Industrial,0,2.96,33,2023-02
SHP01273,2023-08-27,Chennai,Ahmedabad,149,Truck,Road,Blue Dart,2,Fog,Summer,1,0,475.0,Perishable,1,4.21,64,2023-08
SHP01274,2023-03-11,Pune,Kolkata,1671,Truck,Road,DTDC,5,Storm,Spring,1,0,20.5,Industrial,0,6.69,61,2023-03
SHP01275,2024-01-12,Mumbai,Hyderabad,197,Van,Road,Blue Dart,2,Fog,Winter,0,1,254.8,Perishable,1,4.24,64,2024-01
SHP01276,2023-07-26,Pune,Mumbai,80,Ship,Sea,Ecom Express,3,Storm,Summer,0,0,377.2,Furniture,0,5.04,60,2023-07
SHP01277,2023-01-30,Kolkata,Chennai,1420,Van,Road,DTDC,3,Storm,Winter,0,1,223.0,Medical,1,7.01,83,2023-01
SHP01278,2024-08-06,Chennai,Mumbai,888,Van,Road,DTDC,1,Clear,Summer,0,0,368.0,Furniture,0,3.66,51,2024-08
SHP01279,2023-09-16,Chennai,Hyderabad,927,Ship,Sea,DTDC,3,Storm,Monsoon,1,1,108.8,Electronics,1,7.32,85,2023-09
SHP01280,2024-09-08,Ahmedabad,Chennai,791,Bike,Road,DTDC,2,Fog,Monsoon,1,1,377.1,Apparel,0,5.63,66,2024-09
SHP01281,2023-02-01,Mumbai,Delhi,2016,Ship,Sea,Delhivery,5,Storm,Winter,0,1,309.8,Electronics,1,8.75,84,2023-02
SHP01282,2024-10-23,Hyderabad,Mumbai,1292,Train,Rail,Blue Dart,4,Rain,Monsoon,0,1,95.8,Apparel,0,4.49,44,2024-10
SHP01283,2023-11-06,Delhi,Mumbai,1577,Truck,Road,Blue Dart,3,Fog,Monsoon,0,1,71.3,Apparel,0,6.8,69,2023-11
SHP01284,2023-08-29,Mumbai,Delhi,888,Truck,Road,Delhivery,1,Fog,Summer,0,0,227.9,Industrial,0,5.31,70,2023-08
SHP01285,2023-06-06,Mumbai,Pune,2333,Bike,Road,Ecom Express,3,Clear,Summer,0,0,108.1,Apparel,0,5.44,52,2023-06
SHP01286,2023-03-06,Delhi,Pune,2087,Train,Rail,Delhivery,4,Fog,Spring,0,0,479.7,Furniture,0,5.84,56,2023-03
SHP01287,2024-04-03,Chennai,Mumbai,1203,Train,Rail,Blue Dart,2,Storm,Spring,0,0,405.3,Medical,1,6.65,86,2024-04
SHP01288,2024-09-04,Hyderabad,Delhi,1833,Ship,Sea,Blue Dart,4,Rain,Monsoon,0,1,184.0,Apparel,0,6.2,57,2024-09
SHP01289,2024-10-16,Hyderabad,Pune,2280,Van,Road,Ecom Express,3,Storm,Monsoon,0,1,173.7,Perishable,1,8.03,91,2024-10
SHP01290,2023-03-30,Hyderabad,Chennai,1473,Bike,Road,Ecom Express,2,Fog,Spring,0,0,301.3,Perishable,1,6.02,77,2023-03
SHP01291,2024-06-02,Delhi,Chennai,1413,Bike,Road,Ecom Express,4,Fog,Summer,1,0,459.2,Medical,1,5.6,62,2024-06
SHP01292,2024-05-28,Pune,Delhi,703,Ship,Sea,DTDC,2,Rain,Spring,0,0,272.2,Industrial,0,5.54,64,2024-05
SHP01293,2023-12-09,Chennai,Pune,475,Ship,Sea,Ecom Express,1,Storm,Winter,1,1,244.8,Furniture,0,6.91,86,2023-12
SHP01294,2023-04-19,Pune,Hyderabad,2296,Train,Rail,Delhivery,5,Fog,Spring,0,0,113.3,Medical,1,5.26,53,2023-04
SHP01295,2023-03-15,Ahmedabad,Mumbai,1908,Van,Road,Ecom Express,2,Clear,Spring,0,0,347.6,Furniture,0,5.3,57,2023-03
SHP01296,2023-05-04,Delhi,Chennai,907,Ship,Sea,Blue Dart,1,Rain,Spring,0,0,103.9,Medical,1,6.2,83,2023-05
SHP01297,2024-02-17,Hyderabad,Pune,342,Truck,Road,Blue Dart,3,Fog,Winter,1,1,5.8,Industrial,0,4.72,53,2024-02
SHP01298,2024-05-26,Ahmedabad,Delhi,903,Bike,Road,Ecom Express,4,Fog,Spring,1,0,160.2,Electronics,1,5.12,58,2024-05
SHP01299,2024-01-25,Ahmedabad,Delhi,1097,Train,Rail,DTDC,4,Clear,Winter,0,1,19.8,Apparel,0,3.72,33,2024-01
SHP01300,2023-12-12,Ahmedabad,Chennai,1082,Ship,Sea,Delhivery,1,Clear,Winter,0,1,121.1,Apparel,0,5.28,63,2023-12
SHP01301,2024-12-01,Mumbai,Delhi,190,Bike,Road,Delhivery,3,Fog,Winter,1,1,64.6,Medical,1,4.8,62,2024-12
SHP01302,2024-07-02,Pune,Ahmedabad,1870,Truck,Road,DTDC,5,Rain,Summer,0,0,327.0,Electronics,1,4.74,48,2024-07
SHP01303,2023-06-16,Kolkata,Ahmedabad,1087,Ship,Sea,Delhivery,1,Fog,Summer,0,0,20.4,Industrial,0,6.31,77,2023-06
SHP01304,2024-10-31,Delhi,Kolkata,684,Truck,Road,DTDC,2,Fog,Monsoon,0,1,452.8,Apparel,0,5.81,68,2024-10
SHP01305,2024-03-31,Chennai,Pune,229,Bike,Road,FedEx,2,Rain,Spring,1,0,404.3,Electronics,1,4.1,61,2024-03
SHP01306,2024-06-21,Delhi,Pune,2355,Truck,Road,FedEx,4,Fog,Summer,0,0,448.9,Furniture,0,6.69,62,2024-06
SHP01307,2024-03-08,Pune,Kolkata,2276,Truck,Road,Blue Dart,4,Fog,Spring,0,0,33.9,Electronics,1,6.41,68,2024-03
SHP01308,2023-03-30,Delhi,Bangalore,1514,Train,Rail,Delhivery,4,Rain,Spring,0,0,285.4,Medical,1,6.08,64,2023-03
SHP01309,2024-11-03,Ahmedabad,Delhi,854,Train,Rail,Ecom Express,5,Storm,Monsoon,1,1,93.2,Apparel,0,5.4,51,2024-11
SHP01310,2024-06-06,Hyderabad,Delhi,879,Van,Road,DTDC,3,Rain,Summer,0,0,394.1,Electronics,1,4.93,61,2024-06
SHP01311,2024-05-06,Hyderabad,Mumbai,2198,Bike,Road,FedEx,5,Clear,Spring,0,0,400.7,Perishable,1,4.02,38,2024-05
SHP01312,2023-05-11,Bangalore,Pune,927,Truck,Road,Ecom Express,2,Fog,Spring,0,0,429.0,Perishable,1,5.38,72,2023-05
SHP01313,2024-02-28,Chennai,Pune,328,Train,Rail,Ecom Express,5,Clear,Winter,0,1,420.0,Furniture,0,2.97,22,2024-02
SHP01314,2024-11-18,Delhi,Bangalore,1714,Truck,Road,FedEx,4,Clear,Monsoon,0,1,363.4,Furniture,0,4.56,40,2024-11
SHP01315,2024-10-12,Pune,Hyderabad,1650,Train,Rail,Delhivery,5,Rain,Monsoon,1,1,79.1,Industrial,0,5.04,42,2024-10
SHP01316,2023-05-30,Mumbai,Pune,357,Train,Rail,DTDC,5,Clear,Spring,0,0,386.6,Electronics,1,2.25,24,2023-05
SHP01317,2024-07-02,Kolkata,Ahmedabad,1563,Bike,Road,DTDC,4,Storm,Summer,0,0,302.8,Furniture,0,6.25,63,2024-07
SHP01318,2024-05-16,Mumbai,Pune,2047,Train,Rail,DTDC,5,Rain,Spring,0,0,487.6,Industrial,0,4.86,41,2024-05
SHP01319,2024-06-09,Kolkata,Hyderabad,2167,Ship,Sea,FedEx,1,Storm,Summer,1,0,114.3,Furniture,0,8.82,100,2024-06
SHP01320,2024-09-04,Kolkata,Bangalore,1477,Bike,Road,Ecom Express,2,Storm,Monsoon,0,1,212.2,Medical,1,7.33,91,2024-09
SHP01321,2024-04-18,Hyderabad,Mumbai,821,Ship,Sea,Delhivery,2,Storm,Spring,0,0,291.1,Perishable,1,6.99,89,2024-04
SHP01322,2024-02-06,Hyderabad,Mumbai,1243,Van,Road,Delhivery,2,Storm,Winter,0,1,242.4,Furniture,0,7.51,85,2024-02
SHP01323,2023-05-08,Mumbai,Chennai,2377,Train,Rail,Delhivery,5,Storm,Spring,0,0,483.3,Industrial,0,6.72,61,2023-05
SHP01324,2023-09-30,Pune,Mumbai,823,Bike,Road,Ecom Express,4,Fog,Monsoon,1,1,26.0,Apparel,0,4.61,47,2023-09
SHP01325,2023-05-24,Hyderabad,Delhi,2055,Ship,Sea,DTDC,1,Fog,Spring,0,0,91.0,Furniture,0,8.07,91,2023-05
SHP01326,2023-04-09,Bangalore,Ahmedabad,218,Truck,Road,Ecom Express,3,Clear,Spring,1,0,462.9,Medical,1,1.82,33,2023-04
SHP01327,2023-10-11,Hyderabad,Kolkata,1783,Van,Road,Blue Dart,1,Clear,Monsoon,0,1,142.5,Perishable,1,6.02,77,2023-10
SHP01328,2024-08-21,Delhi,Hyderabad,2387,Bike,Road,Delhivery,5,Storm,Summer,0,0,158.7,Perishable,1,7.57,75,2024-08
SHP01329,2024-05-12,Kolkata,Ahmedabad,753,Train,Rail,Delhivery,2,Clear,Spring,1,0,62.7,Perishable,1,4.09,56,2024-05
SHP01330,2023-09-02,Mumbai,Delhi,1932,Ship,Sea,Delhivery,2,Rain,Monsoon,1,1,335.7,Apparel,0,7.07,76,2023-09
SHP01331,2023-03-25,Mumbai,Ahmedabad,2424,Ship,Sea,Delhivery,4,Fog,Spring,1,0,204.6,Apparel,0,6.61,62,2023-03
SHP01332,2024-05-18,Chennai,Pune,1624,Ship,Sea,Ecom Express,4,Clear,Spring,1,0,218.6,Industrial,0,4.99,43,2024-05
SHP01333,2023-07-30,Ahmedabad,Kolkata,1452,Bike,Road,Ecom Express,1,Fog,Summer,1,0,186.8,Medical,1,7.4,94,2023-07
SHP01334,2023-10-08,Hyderabad,Chennai,1596,Van,Road,Delhivery,4,Rain,Monsoon,1,1,124.8,Furniture,0,5.88,55,2023-10
SHP01335,2023-01-23,Mumbai,Kolkata,995,Train,Rail,Blue Dart,5,Fog,Winter,0,1,194.7,Furniture,0,4.18,37,2023-01
SHP01336,2023-10-03,Hyderabad,Mumbai,1837,Train,Rail,DTDC,4,Clear,Monsoon,0,1,183.6,Furniture,0,4.83,42,2023-10
SHP01337,2024-01-09,Delhi,Kolkata,2010,Van,Road,Ecom Express,2,Rain,Winter,0,1,24.5,Perishable,1,7.88,90,2024-01
SHP01338,2023-06-02,Kolkata,Chennai,428,Ship,Sea,FedEx,5,Clear,Summer,0,0,146.9,Apparel,0,2.79,20,2023-06
SHP01339,2023-04-05,Mumbai,Bangalore,1190,Van,Road,FedEx,2,Fog,Spring,0,0,310.7,Industrial,0,4.66,59,2023-04
SHP01340,2023-07-20,Chennai,Delhi,770,Bike,Road,DTDC,5,Fog,Summer,0,0,301.5,Electronics,1,3.43,40,2023-07
SHP01341,2024-01-13,Ahmedabad,Kolkata,325,Truck,Road,Ecom Express,3,Rain,Winter,1,1,361.7,Perishable,1,4.71,60,2024-01
SHP01342,2023-05-19,Delhi,Kolkata,85,Bike,Road,Ecom Express,2,Storm,Spring,0,0,83.9,Apparel,0,4.62,63,2023-05
SHP01343,2024-04-10,Ahmedabad,Mumbai,688,Van,Road,Ecom Express,2,Storm,Spring,0,0,88.0,Electronics,1,5.77,80,2024-04
SHP01344,2024-05-16,Ahmedabad,Kolkata,223,Truck,Road,Blue Dart,4,Rain,Spring,0,0,338.9,Apparel,0,2.73,31,2024-05
SHP01345,2023-09-15,Pune,Ahmedabad,2304,Ship,Sea,Ecom Express,4,Fog,Monsoon,0,1,262.0,Apparel,0,7.73,70,2023-09
SHP01346,2024-09-10,Kolkata,Delhi,567,Truck,Road,Ecom Express,2,Clear,Monsoon,0,1,452.1,Apparel,0,4.63,52,2024-09
SHP01347,2023-01-17,Chennai,Ahmedabad,1589,Bike,Road,FedEx,3,Clear,Winter,0,1,108.2,Medical,1,4.82,56,2023-01
SHP01348,2024-03-25,Delhi,Bangalore,2468,Van,Road,Delhivery,3,Fog,Spring,0,0,126.8,Apparel,0,6.4,66,2024-03
SHP01349,2023-09-09,Pune,Delhi,1960,Train,Rail,DTDC,3,Rain,Monsoon,1,1,473.9,Medical,1,7.21,79,2023-09
SHP01350,2024-06-08,Kolkata,Bangalore,267,Bike,Road,DTDC,4,Fog,Summer,1,0,276.0,Electronics,1,3.78,48,2024-06
SHP01351,2023-04-14,Bangalore,Delhi,2013,Truck,Road,Delhivery,3,Storm,Spring,0,0,73.4,Medical,1,7.44,86,2023-04
SHP01352,2024-09-19,Pune,Bangalore,2136,Van,Road,Blue Dart,5,Storm,Monsoon,0,1,230.4,Industrial,0,7.05,63,2024-09
SHP01353,2024-05-14,Ahmedabad,Pune,1387,Bike,Road,Ecom Express,3,Clear,Spring,0,0,217.0,Industrial,0,4.66,46,2024-05
SHP01354,2024-10-12,Ahmedabad,Hyderabad,2369,Ship,Sea,DTDC,1,Rain,Monsoon,1,1,133.9,Perishable,1,8.93,100,2024-10
SHP01355,2023-02-15,Chennai,Delhi,854,Truck,Road,FedEx,5,Fog,Winter,0,1,151.8,Perishable,1,5.05,52,2023-02
SHP01356,2023-02-08,Mumbai,Bangalore,1760,Van,Road,Delhivery,4,Storm,Winter,0,1,133.1,Apparel,0,7.45,72,2023-02
SHP01357,2024-04-15,Mumbai,Pune,320,Van,Road,DTDC,4,Rain,Spring,0,0,405.9,Furniture,0,2.58,30,2024-04
SHP01358,2024-08-31,Kolkata,Ahmedabad,1970,Bike,Road,FedEx,5,Storm,Summer,1,0,389.3,Perishable,1,5.58,60,2024-08
SHP01359,2024-02-19,Kolkata,Chennai,976,Truck,Road,FedEx,4,Fog,Winter,0,1,26.1,Industrial,0,4.49,46,2024-02
SHP01360,2023-04-11,Ahmedabad,Mumbai,486,Van,Road,Delhivery,5,Rain,Spring,0,0,348.8,Industrial,0,3.76,33,2023-04
SHP01361,2023-09-06,Kolkata,Delhi,1536,Train,Rail,Ecom Express,4,Fog,Monsoon,0,1,81.6,Apparel,0,6.09,58,2023-09
SHP01362,2023-02-01,Pune,Chennai,1335,Truck,Road,DTDC,4,Fog,Winter,0,1,167.2,Furniture,0,5.68,55,2023-02
SHP01363,2024-03-16,Chennai,Kolkata,534,Bike,Road,DTDC,2,Fog,Spring,1,0,424.8,Furniture,0,4.89,61,2024-03
SHP01364,2023-03-26,Mumbai,Delhi,1426,Van,Road,Ecom Express,5,Storm,Spring,1,0,41.6,Medical,1,7.11,72,2023-03
SHP01365,2023-01-03,Bangalore,Delhi,84,Van,Road,DTDC,5,Fog,Winter,0,1,235.9,Electronics,1,4.59,48,2023-01
SHP01366,2023-04-13,Kolkata,Bangalore,1552,Bike,Road,Blue Dart,5,Clear,Spring,0,0,20.0,Industrial,0,3.98,29,2023-04
SHP01367,2024-05-17,Pune,Ahmedabad,387,Truck,Road,Delhivery,5,Clear,Spring,0,0,54.2,Industrial,0,1.97,14,2024-05
SHP01368,2024-10-20,Kolkata,Mumbai,343,Ship,Sea,Blue Dart,3,Rain,Monsoon,1,1,388.1,Industrial,0,5.58,58,2024-10
SHP01369,2023-12-13,Pune,Ahmedabad,443,Train,Rail,FedEx,5,Rain,Winter,0,1,332.7,Medical,1,3.0,35,2023-12
SHP01370,2023-12-01,Kolkata,Pune,2134,Bike,Road,DTDC,3,Fog,Winter,0,1,105.7,Apparel,0,6.93,70,2023-12
SHP01371,2024-04-04,Bangalore,Delhi,659,Van,Road,Blue Dart,1,Clear,Spring,0,0,63.5,Medical,1,4.46,65,2024-04
SHP01372,2024-11-15,Mumbai,Pune,1360,Ship,Sea,DTDC,2,Fog,Monsoon,0,1,471.3,Industrial,0,7.45,80,2024-11
SHP01373,2023-07-16,Bangalore,Kolkata,2457,Bike,Road,Blue Dart,2,Fog,Summer,1,0,172.9,Electronics,1,7.92,91,2023-07
SHP01374,2023-05-17,Hyderabad,Chennai,1082,Train,Rail,DTDC,2,Fog,Spring,0,0,408.0,Medical,1,6.0,77,2023-05
SHP01375,2023-04-06,Kolkata,Chennai,1779,Bike,Road,Blue Dart,5,Rain,Spring,0,0,243.7,Furniture,0,4.95,42,2023-04
SHP01376,2023-02-09,Bangalore,Kolkata,1033,Ship,Sea,FedEx,5,Fog,Winter,0,1,385.5,Medical,1,5.85,58,2023-02
SHP01377,2024-05-28,Mumbai,Kolkata,1527,Bike,Road,FedEx,5,Storm,Spring,0,0,101.3,Perishable,1,5.29,58,2024-05
SHP01378,2023-02-10,Pune,Ahmedabad,2118,Bike,Road,Ecom Express,5,Fog,Winter,0,1,227.7,Medical,1,6.85,65,2023-02
SHP01379,2024-02-22,Hyderabad,Delhi,2470,Ship,Sea,Blue Dart,3,Fog,Winter,0,1,294.9,Electronics,1,7.11,79,2024-02
SHP01380,2023-11-04,Ahmedabad,Bangalore,1948,Ship,Sea,FedEx,5,Rain,Monsoon,1,1,445.8,Electronics,1,6.52,61,2023-11
SHP01381,2023-08-16,Chennai,Delhi,989,Ship,Sea,FedEx,3,Fog,Summer,0,0,476.0,Apparel,0,5.11,56,2023-08
SHP01382,2024-08-17,Delhi,Kolkata,245,Truck,Road,Blue Dart,3,Fog,Summer,1,0,107.1,Medical,1,4.17,57,2024-08
SHP01383,2024-11-02,Bangalore,Hyderabad,2312,Bike,Road,DTDC,1,Rain,Monsoon,1,1,100.5,Medical,1,7.57,93,2024-11
SHP01384,2023-10-27,Bangalore,Pune,1055,Train,Rail,Delhivery,1,Clear,Monsoon,0,1,336.1,Apparel,0,4.65,58,2023-10
SHP01385,2024-07-09,Kolkata,Bangalore,712,Train,Rail,FedEx,2,Rain,Summer,0,0,345.9,Medical,1,5.4,71,2024-07
SHP01386,2024-04-07,Mumbai,Ahmedabad,547,Truck,Road,FedEx,2,Clear,Spring,1,0,169.1,Industrial,0,3.82,46,2024-04
SHP01387,2023-04-05,Mumbai,Chennai,2239,Train,Rail,DTDC,5,Clear,Spring,0,0,176.9,Apparel,0,4.66,34,2023-04
SHP01388,2023-06-14,Bangalore,Chennai,1075,Truck,Road,Blue Dart,5,Clear,Summer,0,0,261.3,Medical,1,2.77,28,2023-06
SHP01389,2024-03-18,Pune,Ahmedabad,2240,Van,Road,Blue Dart,4,Storm,Spring,0,0,52.2,Industrial,0,6.81,68,2024-03
SHP01390,2024-11-03,Chennai,Ahmedabad,736,Van,Road,Ecom Express,5,Fog,Monsoon,1,1,466.9,Apparel,0,4.15,37,2024-11
SHP01391,2024-04-08,Delhi,Mumbai,2333,Train,Rail,FedEx,4,Storm,Spring,0,0,94.4,Industrial,0,6.06,62,2024-04
SHP01392,2023-04-09,Mumbai,Bangalore,1575,Bike,Road,FedEx,4,Clear,Spring,1,0,297.5,Industrial,0,4.79,41,2023-04
SHP01393,2023-02-03,Mumbai,Hyderabad,527,Ship,Sea,DTDC,2,Fog,Winter,0,1,393.2,Medical,1,5.75,75,2023-02
SHP01394,2023-09-22,Bangalore,Pune,1793,Bike,Road,Blue Dart,1,Clear,Monsoon,0,1,407.9,Perishable,1,5.87,76,2023-09
SHP01395,2023-11-12,Mumbai,Kolkata,1199,Bike,Road,Ecom Express,4,Clear,Monsoon,1,1,369.4,Apparel,0,4.97,43,2023-11
SHP01396,2023-04-08,Hyderabad,Delhi,1392,Van,Road,Ecom Express,1,Rain,Spring,1,0,487.3,Furniture,0,6.25,75,2023-04
SHP01397,2023-10-11,Chennai,Delhi,1353,Truck,Road,Ecom Express,2,Rain,Monsoon,0,1,156.1,Industrial,0,6.31,70,2023-10
SHP01398,2023-02-11,Mumbai,Kolkata,376,Ship,Sea,Ecom Express,5,Storm,Winter,1,1,156.3,Apparel,0,4.44,44,2023-02
SHP01399,2023-01-05,Mumbai,Hyderabad,430,Bike,Road,Delhivery,3,Clear,Winter,0,1,53.9,Apparel,0,3.72,39,2023-01
SHP01400,2023-06-22,Mumbai,Chennai,1712,Ship,Sea,Delhivery,1,Storm,Summer,0,0,93.0,Industrial,0,8.15,96,2023-06
SHP01401,2023-01-06,Chennai,Kolkata,475,Truck,Road,Delhivery,4,Rain,Winter,0,1,340.9,Furniture,0,3.57,37,2023-01
SHP01402,2024-11-13,Chennai,Hyderabad,818,Train,Rail,Blue Dart,5,Rain,Monsoon,0,1,194.5,Industrial,0,3.62,32,2024-11
SHP01403,2023-09-13,Kolkata,Bangalore,1248,Bike,Road,Ecom Express,2,Fog,Monsoon,0,1,308.4,Electronics,1,6.3,79,2023-09
SHP01404,2023-05-12,Kolkata,Pune,2088,Truck,Road,Ecom Express,1,Fog,Spring,0,0,288.5,Medical,1,7.4,94,2023-05
SHP01405,2023-02-17,Chennai,Pune,2426,Truck,Road,Blue Dart,2,Rain,Winter,0,1,365.8,Medical,1,6.91,82,2023-02
SHP01406,2023-04-20,Delhi,Kolkata,1182,Truck,Road,Delhivery,5,Clear,Spring,0,0,171.0,Apparel,0,4.03,30,2023-04
SHP01407,2024-06-15,Pune,Hyderabad,641,Van,Road,FedEx,1,Storm,Summer,1,0,340.3,Apparel,0,5.56,76,2024-06
SHP01408,2023-10-08,Ahmedabad,Chennai,647,Van,Road,Delhivery,4,Storm,Monsoon,1,1,219.0,Furniture,0,4.81,53,2023-10
SHP01409,2023-10-24,Ahmedabad,Kolkata,62,Train,Rail,Blue Dart,4,Rain,Monsoon,0,1,102.3,Electronics,1,3.5,45,2023-10
SHP01410,2023-11-07,Ahmedabad,Bangalore,1194,Van,Road,DTDC,4,Clear,Monsoon,0,1,322.3,Apparel,0,4.01,36,2023-11
SHP01411,2024-03-24,Ahmedabad,Mumbai,872,Bike,Road,FedEx,4,Fog,Spring,1,0,452.5,Electronics,1,4.32,52,2024-03
SHP01412,2023-09-18,Hyderabad,Kolkata,1625,Van,Road,Blue Dart,5,Rain,Monsoon,0,1,345.1,Furniture,0,4.25,36,2023-09
SHP01413,2023-09-16,Chennai,Bangalore,2165,Bike,Road,Blue Dart,4,Clear,Monsoon,1,1,405.0,Medical,1,6.16,60,2023-09
SHP01414,2023-12-02,Bangalore,Delhi,2402,Ship,Sea,Ecom Express,2,Fog,Winter,1,1,384.4,Industrial,0,8.25,86,2023-12
SHP01415,2023-11-10,Bangalore,Delhi,1769,Ship,Sea,DTDC,3,Clear,Monsoon,0,1,360.6,Apparel,0,5.83,55,2023-11
SHP01416,2023-07-20,Ahmedabad,Kolkata,2451,Van,Road,Blue Dart,4,Storm,Summer,0,0,445.2,Furniture,0,8.12,77,2023-07
SHP01417,2024-03-17,Ahmedabad,Mumbai,237,Bike,Road,Delhivery,3,Fog,Spring,1,0,478.8,Electronics,1,3.76,54,2024-03
SHP01418,2023-03-16,Pune,Kolkata,611,Van,Road,Delhivery,4,Clear,Spring,0,0,51.8,Industrial,0,2.6,25,2023-03
SHP01419,2023-09-20,Mumbai,Delhi,1857,Van,Road,Delhivery,2,Rain,Monsoon,0,1,6.3,Industrial,0,5.36,63,2023-09
SHP01420,2023-09-14,Mumbai,Delhi,2461,Train,Rail,FedEx,2,Clear,Monsoon,0,1,395.7,Industrial,0,6.64,67,2023-09
SHP01421,2024-05-16,Delhi,Ahmedabad,1037,Truck,Road,Ecom Express,4,Storm,Spring,0,0,408.6,Perishable,1,6.28,72,2024-05
SHP01422,2023-12-24,Delhi,Kolkata,459,Truck,Road,Ecom Express,5,Rain,Winter,1,1,467.4,Apparel,0,3.14,28,2023-12
SHP01423,2023-06-26,Kolkata,Mumbai,2328,Van,Road,Ecom Express,1,Clear,Summer,0,0,411.2,Perishable,1,6.47,80,2023-06
SHP01424,2024-04-05,Delhi,Pune,852,Van,Road,FedEx,2,Rain,Spring,0,0,113.2,Perishable,1,4.17,62,2024-04
SHP01425,2023-03-06,Bangalore,Pune,178,Truck,Road,FedEx,2,Storm,Spring,0,0,416.9,Perishable,1,5.31,76,2023-03
SHP01426,2023-06-11,Mumbai,Ahmedabad,1584,Truck,Road,DTDC,5,Rain,Summer,1,0,106.3,Perishable,1,5.67,55,2023-06
SHP01427,2023-06-11,Hyderabad,Chennai,1750,Truck,Road,Delhivery,4,Rain,Summer,1,0,414.5,Industrial,0,5.03,48,2023-06
SHP01428,2023-08-08,Kolkata,Hyderabad,1889,Train,Rail,FedEx,2,Fog,Summer,0,0,463.1,Electronics,1,6.03,77,2023-08
SHP01429,2024-08-18,Mumbai,Ahmedabad,853,Train,Rail,Ecom Express,3,Fog,Summer,1,0,58.1,Medical,1,5.36,66,2024-08
SHP01430,2023-07-04,Delhi,Hyderabad,2235,Truck,Road,DTDC,5,Fog,Summer,0,0,269.7,Perishable,1,6.7,64,2023-07
SHP01431,2024-07-04,Hyderabad,Kolkata,567,Van,Road,Delhivery,1,Clear,Summer,0,0,47.2,Furniture,0,3.5,50,2024-07
SHP01432,2024-10-13,Chennai,Pune,780,Truck,Road,Delhivery,4,Fog,Monsoon,1,1,45.1,Perishable,1,5.56,62,2024-10
SHP01433,2023-10-10,Bangalore,Pune,1861,Truck,Road,FedEx,4,Clear,Monsoon,0,1,496.4,Furniture,0,5.73,48,2023-10
SHP01434,2023-07-14,Mumbai,Delhi,161,Truck,Road,FedEx,1,Clear,Summer,0,0,240.6,Electronics,1,3.37,57,2023-07
SHP01435,2023-11-17,Bangalore,Chennai,1848,Ship,Sea,Ecom Express,3,Clear,Monsoon,0,1,189.8,Electronics,1,6.37,67,2023-11
SHP01436,2024-05-17,Ahmedabad,Bangalore,1237,Bike,Road,Blue Dart,3,Rain,Spring,0,0,261.3,Electronics,1,4.22,56,2024-05
SHP01437,2024-06-03,Ahmedabad,Delhi,666,Van,Road,FedEx,3,Clear,Summer,0,0,217.6,Electronics,1,3.32,44,2024-06
SHP01438,2024-06-12,Hyderabad,Pune,1120,Van,Road,FedEx,4,Storm,Summer,0,0,137.9,Perishable,1,5.58,66,2024-06
SHP01439,2023-10-03,Bangalore,Ahmedabad,1709,Train,Rail,Delhivery,5,Clear,Monsoon,0,1,256.1,Furniture,0,4.3,32,2023-10
SHP01440,2024-02-21,Ahmedabad,Delhi,1320,Van,Road,Blue Dart,5,Fog,Winter,0,1,104.4,Apparel,0,4.98,43,2024-02
SHP01441,2023-03-04,Bangalore,Delhi,2336,Train,Rail,Blue Dart,5,Storm,Spring,1,0,134.3,Electronics,1,7.77,77,2023-03
SHP01442,2024-04-30,Bangalore,Hyderabad,1085,Ship,Sea,FedEx,1,Clear,Spring,0,0,249.5,Perishable,1,4.39,64,2024-04
SHP01443,2023-09-06,Pune,Bangalore,2162,Van,Road,Ecom Express,4,Rain,Monsoon,0,1,77.9,Electronics,1,6.99,71,2023-09
SHP01444,2023-09-06,Bangalore,Delhi,1258,Van,Road,DTDC,5,Storm,Monsoon,0,1,439.8,Medical,1,6.5,67,2023-09
SHP01445,2023-09-15,Kolkata,Ahmedabad,584,Bike,Road,Delhivery,5,Fog,Monsoon,0,1,41.5,Electronics,1,4.28,46,2023-09
SHP01446,2023-08-23,Bangalore,Kolkata,1646,Van,Road,FedEx,3,Storm,Summer,0,0,360.7,Furniture,0,6.05,68,2023-08
